,Player,Team,GS,MP,FGA,2PA,3PA,FTA,DRB,TOV,EPTS
226,Cedric Lath,Houston,-0.8531982626676459,-0.9492652674325511,-1.1272094250931175,-0.9706522518320404,-0.9255860342226305,-0.8954999131753162,-1.0467835812340147,-0.9313941897934757,1.45610170580277
227,Jaelen House,New Mexico,1.296340760199769,1.210994633855244,2.2906411921381964,1.778555503990416,2.1602044270197767,1.7107301271361017,0.589495763499729,1.4087798871539978,15.841093474229456
228,Donovan Dent,New Mexico,1.573700634118145,1.3841800267854893,1.5254507554446186,2.4383653653878055,-0.3502691685672664,1.3849513720971744,0.08602519588934639,2.140084286200083,12.88461603869791
229,Jamal Mashburn,New Mexico,1.0883208547609868,1.2201096545357832,2.0355777132403374,1.92517991763428,1.4279829616402224,1.7107301271361017,-0.0398424460132494,0.6774754881079124,13.788511806378825
230,JT Toppin,New Mexico,1.573700634118145,0.955774054800146,0.9898174497591143,1.74189940057945,-0.4548722350500599,0.5379266089959635,2.162841287282175,0.09243196887104399,10.224023737068356
231,Nelly Junior Joseph,New Mexico,1.643040602597739,0.9193139720779889,0.4286777961838242,1.265370056236891,-0.9255860342226305,1.3197956210893886,2.099907466330877,0.9699972477263464,10.209534918605845
232,Mustapha Amzil,New Mexico,-0.7145183257084577,0.2448024417180868,0.19912066517575072,-0.09090576996885426,0.4865553632950813,0.27730360496482176,0.27482665874323975,-0.20008979074739028,5.374659305598617
233,Tru Washington,New Mexico,-0.7838582941880519,0.15365223491269459,0.27563970884510847,0.3123113675517725,0.12044463060530411,0.08183635194146541,0.33776047969453765,0.38495372848947823,5.8846520170668715
234,Jemarl Baker,New Mexico,-0.02111864091251751,0.12630717287107687,-0.23448724895061007,-0.8240278381881759,0.6957614962606682,-0.8303441621675307,-0.35451155076973856,-0.7851333099842585,3.3170064346095223
235,Braden Appelhans,New Mexico,-0.8531982626676459,-0.9310352260714726,-0.6680951630769707,-0.8606839415991421,-0.08876150236028277,-0.8303441621675307,-0.920915939331419,-0.7851333099842585,1.8366207680358448
236,Quinton Webb,New Mexico,-0.8531982626676459,-0.657584605655296,-0.7701205546361144,-0.78737173477721,-0.4548722350500599,-0.8954999131753162,-0.5433130136236319,-0.7851333099842585,1.88996853745128
237,Isaac Mushila,New Mexico,-0.8531982626676459,-0.6666996263358352,-0.8211332504156863,-0.7140595279552778,-0.6640783680156469,-0.30909815410524716,-0.10277626696454714,-0.6388724301750414,2.3458892608420894
238,Sebastian Forsling,New Mexico,-0.8531982626676459,-1.0768755569601,-1.0506903814237598,-0.8973400450101082,-0.9255860342226305,-0.7000326601519599,-0.8579821183801211,-1.0776550696026928,1.5703967886205799
239,Johni Broome,Auburn,1.5043606656385509,0.79170368255044,1.7039951906731206,2.255084848332975,0.2773492303294942,2.362287637213956,2.6033780339412598,1.1162581275355636,14.536499952770294
240,Jaylin Williams,Auburn,1.435020697158957,0.7278985377866655,0.785766666640827,0.8621529187162639,0.38195229681228776,0.9288611150426761,0.9041648682562181,0.38495372848947823,8.970653280339052
241,Chad Baker-Mazara,Auburn,-0.2291385463512996,0.509138041453724,0.45418414407360996,0.34896747096273867,0.43425383005368456,1.2546398700816033,0.526561942548431,0.38495372848947823,7.774429315943158
242,Denver Jones,Auburn,1.435020697158957,0.5273680828148024,0.4286777961838242,-0.017593563146922186,0.9049676292262551,0.472770857988178,-0.35451155076973856,0.09243196887104399,7.041202505137119
243,Aden Holloway,Auburn,0.9496409178017988,0.3632977105650967,0.6837412750816834,-0.1642179767907865,1.6371890946058094,-0.04847515007410544,-0.4803791926723342,0.09243196887104399,6.871109389571962
244,K.D. Johnson,Auburn,-0.7838582941880519,0.14453721423215524,0.32665240462468037,0.09237474708597616,0.4865553632950813,0.5379266089959635,-0.29157772981844066,0.09243196887104399,6.038684742277687
245,Tre Donaldson,Auburn,-0.15979857787170557,0.2903775451207829,0.17361431728596488,0.20234305731887436,0.06814309736390733,-0.30909815410524716,0.08602519588934639,0.6774754881079124,5.445737072054686
246,Dylan Cardwell,Auburn,-0.7838582941880519,-0.14714344754509973,-0.46404437995868336,-0.05424966655788831,-0.8732845009812338,0.1469921029492509,0.02309137493804849,-0.053828910938173054,3.6559614958255944
247,Chaney Johnson,Auburn,-0.7145183257084577,-0.08333830278132526,-0.2599935968403959,-0.09090576996885426,-0.4548722350500599,-0.30909815410524716,0.33776047969453765,0.09243196887104399,3.9014245425902683
248,Chris Moore,Auburn,0.9496409178017988,-0.19271855094779583,-0.7191078588565426,-0.6407473211333456,-0.5594753015328534,-0.6348769091441744,-0.6062468345749298,-0.4926115503658244,2.932610396799828
249,Lior Berman,Auburn,-0.8531982626676459,-0.8854601226687765,-0.8721459461952582,-0.8240278381881759,-0.61177683477425,-0.7000326601519599,-0.7950482974288233,-0.9313941897934757,1.6111878771905503
250,Blake Muschalek,Auburn,-0.8531982626676459,-1.3320961360151984,-1.1527157729829034,-1.0073083552430064,-0.9255860342226305,-0.43940965612081806,-1.1726512231366102,-1.0776550696026928,1.5903578398870046
251,Addarin Scott,Auburn,-0.8531982626676459,-1.3320961360151984,-1.1527157729829034,-1.0073083552430064,-0.9255860342226305,-0.9606556641831016,-1.0467835812340147,-1.0776550696026928,1.1523093996090792
252,Jalen Harper,Auburn,-0.8531982626676459,-1.3412111566957374,-0.9996776856441878,-0.8973400450101082,-0.820982967739837,-1.025811415190887,-1.2355850440879081,-1.2239159494119098,1.3390450792711812
253,Haston Alexander,Auburn,-0.8531982626676459,-1.2865210326125023,-1.2037284687624752,-1.0806205620649387,-0.9255860342226305,-1.025811415190887,-0.6062468345749298,-1.2239159494119098,1.3174626715404774
254,Presley Patterson,Auburn,-0.8531982626676459,-1.3776712394178945,-1.2037284687624752,-1.0806205620649387,-0.9255860342226305,-1.025811415190887,-0.7950482974288233,-0.7851333099842585,1.3858237198895398
255,Carter Sobera,Auburn,-0.8531982626676459,-1.3320961360151984,-1.1782221208726893,-1.0439644586539725,-0.9255860342226305,-1.025811415190887,-1.0467835812340147,-1.2239159494119098,1.2315813582439787
256,Johnell Davis,Florida Atlantic,1.5043606656385509,1.4662152129103425,2.112096756909695,2.181772641511043,1.2187768286746352,1.9061973801594578,1.8481721825256858,3.0176495650553856,17.60948997946855
257,Vladislav Goldin,Florida Atlantic,1.5043606656385509,0.8099337239115184,1.0663364934284723,2.181772641511043,-0.9255860342226305,2.6229106412450975,1.5335030777691967,1.1162581275355636,12.398398005075313
258,Alijah Martin,Florida Atlantic,1.2270007917201748,1.3203748820217147,1.5764634512241908,0.7155285050723997,2.2648074935025697,0.6682381110115344,1.5335030777691967,0.8237363679171292,13.28925109671148
259,Nick Boyd,Florida Atlantic,0.11756129604667054,0.7005534757450478,0.6837412750816834,-0.017593563146922186,1.480284494881619,0.34245935597260724,0.27482665874323975,0.38495372848947823,8.421475009143853
260,Brandon Weatherspoon,Florida Atlantic,0.7416210123630168,0.6914384550645084,0.22462701306553656,-0.3108423904346508,0.9049676292262551,-0.43940965612081806,0.02309137493804849,-0.4926115503658244,5.60714243337398
261,Bryan Greenlee,Florida Atlantic,0.2562412330058586,0.8281637652725967,0.22462701306553656,-0.2741862870236847,0.8526660959848583,-0.30909815410524716,0.02309137493804849,0.8237363679171292,6.891414984721806
262,Jalen Gaffney,Florida Atlantic,0.4642611384446407,0.79170368255044,-0.055942813722108534,-0.1275618733798204,0.06814309736390733,-0.17878665208967628,0.40069430064583555,0.23869284868026105,5.634899029459996
263,Giancarlo Rosado,Florida Atlantic,-0.8531982626676459,-0.3112138197948057,-0.41303168417911146,0.055718643675010046,-0.9255860342226305,0.6682381110115344,-0.0398424460132494,0.5312146082986952,4.432773980992925
264,Tre Carroll,Florida Atlantic,-0.8531982626676459,-0.7578498331412274,-0.4385380320688974,-0.34749849384561693,-0.4025707018086632,-0.30909815410524716,-0.6062468345749298,-0.6388724301750414,2.2941780406564933
265,Brenen Lorient,Florida Atlantic,-0.8531982626676459,-0.6940446883774529,-0.7191078588565426,-0.5307790109004473,-0.7163799012570436,-0.43940965612081806,-0.7321144764775255,-0.6388724301750414,2.0081039460268784
266,Alejandro Ralat,Florida Atlantic,-0.8531982626676459,-1.0130704121963257,-0.6936015109667567,-0.7140595279552778,-0.4025707018086632,-1.025811415190887,-1.2355850440879081,-1.2239159494119098,1.3530337837655018
267,Leo Beath,Florida Atlantic,-0.8531982626676459,-1.2682909912514237,-0.9996776856441878,-0.9339961484210744,-0.7163799012570436,-0.7651884111597452,-1.1097174021853125,-1.2239159494119098,1.2839402859364615
268,Isaiah Gaines,Florida Atlantic,-0.8531982626676459,-1.2591759705708845,-1.1272094250931175,-0.9706522518320404,-0.9255860342226305,-0.9606556641831016,-0.9838497602827169,-1.0776550696026928,1.2487869135129608
269,Jack Johnson,Florida Atlantic,-0.8531982626676459,-1.359441198056816,-1.2037284687624752,-1.0806205620649387,-0.9255860342226305,-1.025811415190887,-1.2355850440879081,-1.2239159494119098,1.136260691258688
270,Isaiah Stevens,Colorado State,1.643040602597739,1.7032057506043616,1.9335523216811938,1.888523814223314,1.2710783619160324,0.9940168660504617,0.46362812159713346,2.2863451660093,15.225075335472875
271,Joel Scott,Colorado State,1.643040602597739,1.1107294063693127,0.9132984060897569,1.4486505732917214,-0.24566610208447298,2.231976135198385,1.4705692568178985,0.09243196887104399,11.453141887592926
272,Nique Clifford,Colorado State,1.643040602597739,1.2930298199800971,1.0663364934284723,1.0820895391820606,0.6434599630192714,0.472770857988178,2.918047138697749,1.4087798871539978,12.770056626387644
273,Patrick Cartier,Colorado State,1.5043606656385509,0.6367483309812733,0.734753970861255,0.7888407118943316,0.38195229681228776,0.21214785395703625,-0.0398424460132494,0.38495372848947823,7.646191202955141
274,Josiah Strong,Colorado State,1.0883208547609868,0.8372787859531361,0.3521587525144662,-0.05424966655788831,0.8003645627434616,-0.30909815410524716,0.14895901684064428,-0.053828910938173054,6.486350447858152
275,Jalen Lake,Colorado State,-0.5758383887492697,0.6094032689396556,0.27563970884510847,-0.20087408020175263,0.8526660959848583,-0.37425390511303264,-0.29157772981844066,-0.3463506705566073,5.704092016255538
276,Joe Palmer,Colorado State,-0.7145183257084577,-0.001303116656472082,-0.13246185739146626,-0.6774034245443117,0.6957614962606682,-0.30909815410524716,0.08602519588934639,-0.3463506705566073,4.268074606354253
277,Rashaan Mbemba,Colorado State,-0.7145183257084577,-0.4752841920445116,-0.6680951630769707,-0.4574668040785152,-0.7163799012570436,0.08183635194146541,-0.35451155076973856,0.38495372848947823,3.3229558373876564
278,Kyle Evans,Colorado State,-0.8531982626676459,-0.9401502467520118,-0.92315864197483,-0.7507156313662439,-0.820982967739837,-0.8303441621675307,-0.5433130136236319,-0.20008979074739028,2.020839475866354
279,Taviontae Jackson,Colorado State,-0.7145183257084577,-0.739619791780149,-0.92315864197483,-0.8240278381881759,-0.7163799012570436,-0.6348769091441744,-0.5433130136236319,-0.4926115503658244,1.9775080045442321
280,Javonte Johnson,Colorado State,-0.8531982626676459,-0.903690164029855,-0.8211332504156863,-0.8240278381881759,-0.5071737682914567,-0.8303441621675307,-0.9838497602827169,-0.6388724301750414,1.6500630936266343
281,Kyan Evans,Colorado State,-0.8531982626676459,-0.7305047710996099,-0.8721459461952582,-0.8973400450101082,-0.5071737682914567,-0.7000326601519599,-0.7321144764775255,-0.3463506705566073,2.1262286377748616
282,Jack Payne,Colorado State,-0.8531982626676459,-1.277406011931963,-1.0506903814237598,-0.9339961484210744,-0.7686814344984403,-0.7000326601519599,-0.6691806555262277,-1.2239159494119098,1.5342356631320981
283,Luke Murphy,Colorado State,-0.8531982626676459,-1.3047510739735806,-1.0761967293135455,-0.9706522518320404,-0.7686814344984403,-1.025811415190887,-1.2355850440879081,-1.2239159494119098,1.1950813743159854
284,Isaac Jones,Washington State,1.5043606656385509,1.420640109507646,1.3213999723263317,2.4017092619768396,-0.7163799012570436,2.5577548902373124,2.099907466330877,1.5550407669632147,14.422497209996337
285,Myles Rice,Washington State,1.573700634118145,1.5573654197157347,1.9590586695709797,2.0718043312781447,1.0095706957090487,1.3197956210893886,0.46362812159713346,2.5788669256277346,15.424722031530031
286,Jaylen Wells,Washington State,0.5336011069242347,1.1927645924941654,1.193868232877402,0.5322479880175692,1.6371890946058094,0.8637053640348906,0.9041648682562181,-0.20008979074739028,10.50251456853233
287,Andrej Jakimovski,Washington State,1.573700634118145,1.5938255024378913,1.1428555370978297,0.16568695390790825,2.10790289377838,0.27730360496482176,1.5964368987204942,0.23869284868026105,11.946665202765367
288,Oscar Cluff,Washington State,0.7416210123630168,0.3815277519261751,0.22462701306553656,0.972121228949162,-0.9255860342226305,-0.17878665208967628,0.27482665874323975,0.6774754881079124,5.831621627280664
289,Joseph Yesufu,Washington State,-0.43715845179008167,0.8372787859531361,0.4031714482940381,-0.1642179767907865,1.0618722289504452,-0.8303441621675307,-0.16571008791584504,0.23869284868026105,6.619276038933605
290,Rueben Chinyelu,Washington State,-0.02111864091251751,-0.2109485923088742,-0.3620189883995397,0.12903085049694213,-0.9255860342226305,-0.17878665208967628,0.7153634054023247,0.38495372848947823,4.263606997435624
291,Kymany Houinsou,Washington State,-0.15979857787170557,0.37241273124563573,-0.2599935968403959,0.12903085049694213,-0.6640783680156469,-0.11363090108189094,0.33776047969453765,0.5312146082986952,4.66205159259288
292,Isaiah Watts,Washington State,-0.8531982626676459,-0.5390893368082863,-0.4385380320688974,-0.8240278381881759,0.22504769708809766,-0.7651884111597452,-0.6691806555262277,-0.7851333099842585,2.1917606969236094
293,Jabe Mullins,Washington State,-0.8531982626676459,-0.6302395436136784,-0.6680951630769707,-0.8240278381881759,-0.19336456884307632,-0.9606556641831016,-0.7950482974288233,-1.0776550696026928,1.751484833167064
294,AJ Rohosy,Washington State,-0.8531982626676459,-1.359441198056816,-1.1272094250931175,-0.9706522518320404,-0.9255860342226305,-1.025811415190887,-0.9838497602827169,-1.2239159494119098,1.1137775580760139
295,Dylan Darling,Washington State,-0.8531982626676459,-1.19537082580711,-1.2037284687624752,-1.0806205620649387,-0.9255860342226305,-1.025811415190887,-1.2355850440879081,-0.7851333099842585,1.4248682016288072
296,Ben Olesen,Washington State,-0.8531982626676459,-1.3776712394178945,-1.2037284687624752,-1.0806205620649387,-0.9255860342226305,-1.025811415190887,-1.2355850440879081,-1.2239159494119098,1.215483234030257
297,Danny Wolf,Yale,1.296340760199769,1.3386049233827932,1.780514234342478,2.2184287449220093,0.43425383005368456,0.9940168660504617,3.610319169162025,2.140084286200083,15.907797547510139
298,John Poulakidas,Yale,1.435020697158957,1.3477199440633323,1.474438059665047,0.495591884606603,2.317109026743967,0.21214785395703625,-0.10277626696454714,0.09243196887104399,11.202262969500485
299,Matt Knowling,Yale,0.9496409178017988,1.1016143856887732,1.0408301455386864,2.0351482278671784,-0.7686814344984403,0.6682381110115344,1.1559001520614094,0.09243196887104399,9.298699264031997
300,Bez Mbeng,Yale,1.435020697158957,1.4935602749519599,1.193868232877402,0.935465125538196,1.1664752954332387,1.0591726170582472,1.030032510158814,1.4087798871539978,12.547524175634276
301,August Mahoney,Yale,1.435020697158957,1.010464178883381,0.5562095356327538,-0.3108423904346508,1.5848875613644124,0.1469921029492509,0.14895901684064428,0.09243196887104399,8.309340627046256
302,Nick Townsend,Yale,-0.2984785148308936,0.15365223491269459,0.0715889257268211,0.45893578119563705,-0.5071737682914567,0.016680600933680057,0.21189283779194187,-0.20008979074739028,4.313874352173639
303,Casey Simmons,Yale,-0.8531982626676459,-0.2656387163921097,-0.4895507278484693,-0.2741862870236847,-0.6640783680156469,-0.43940965612081806,-0.5433130136236319,-0.4926115503658244,2.5170183421461614
304,Luke Kolaja,Yale,-0.8531982626676459,-0.9674953087936295,-0.6936015109667567,-0.5307790109004473,-0.6640783680156469,-1.025811415190887,-1.2355850440879081,-0.4926115503658244,1.8121686593461048
305,Yassine Gharram,Yale,-0.8531982626676459,-0.2109485923088742,-0.566069771517827,-0.384154597256583,-0.61177683477425,-0.5045654071286035,-0.22864390886714278,-0.20008979074739028,2.7982168800510165
306,Samson Aletan,Yale,-0.8531982626676459,-0.8307699985855412,-0.8721459461952582,-0.6040912177223795,-0.9255860342226305,-0.43940965612081806,-0.6691806555262277,-0.6388724301750414,1.918417183912614
307,Jack Molloy,Yale,-0.8531982626676459,-0.9219202053909334,-0.7446142067463286,-0.7140595279552778,-0.5071737682914567,-0.8954999131753162,-0.7950482974288233,-0.9313941897934757,1.5631400617655486
308,Devon Arlington,Yale,-0.8531982626676459,-1.19537082580711,-0.7956269025259004,-0.6774034245443117,-0.7163799012570436,-0.9606556641831016,-1.0467835812340147,-0.7851333099842585,1.471398664971973
309,Trevor Mullin,Yale,-0.8531982626676459,-1.1315656810433354,-0.7701205546361144,-0.7140595279552778,-0.5594753015328534,-0.7651884111597452,-0.9838497602827169,-1.0776550696026928,1.3706783477655549
310,Teo Rice,Yale,-0.8531982626676459,-1.0859905776406393,-0.8211332504156863,-0.7507156313662439,-0.61177683477425,-0.7651884111597452,-0.8579821183801211,-0.9313941897934757,1.6369271865031685
311,Yussif Basa-Ama,Yale,-0.7838582941880519,-1.0677605362795608,-0.948664989864616,-0.7507156313662439,-0.8732845009812338,-0.9606556641831016,-0.9838497602827169,-1.2239159494119098,1.3477423301956106
312,Emir Buyukhanli,Yale,-0.8531982626676459,-1.031300453557404,-0.948664989864616,-0.8973400450101082,-0.6640783680156469,-1.025811415190887,-0.8579821183801211,-0.7851333099842585,1.4670914204966778
313,Achor Achor,Samford,1.435020697158957,0.6002882482591162,1.3213999723263317,1.8518677108123482,0.06814309736390733,2.362287637213956,1.2188339730127074,1.5550407669632147,12.637719566092809
314,A.J. Staton-McCray,Samford,1.018980886281393,0.46356293805102794,1.0918428413182582,1.1187456425930264,0.6434599630192714,0.73339386201932,1.030032510158814,1.1162581275355636,9.873207240180761
315,Jaden Campbell,Samford,0.8803009493222048,0.6185182896201946,0.5307031877429678,0.09237474708597616,0.9049676292262551,0.7985496130271051,0.46362812159713346,0.23869284868026105,7.838666564509025
316,Jermaine Marshall,Samford,0.3255812014854526,0.1992273383153907,0.734753970861255,0.45893578119563705,0.8526660959848583,0.8637053640348906,0.967098689207516,1.4087798871539978,9.295356176367997
317,Rylan Jones,Samford,1.5043606656385509,0.9010839307169105,0.6837412750816834,0.055718643675010046,1.323379895157429,0.1469921029492509,0.33776047969453765,0.9699972477263464,9.078736581092008
318,Garrett Hicks,Samford,-0.7838582941880519,0.2265724003570084,0.12260162150639299,-0.09090576996885426,0.38195229681228776,-0.30909815410524716,-0.35451155076973856,-0.20008979074739028,4.561345666288134
319,Riley Allenspach,Samford,-0.7145183257084577,-0.3476739025169625,-0.15796820528125233,0.12903085049694213,-0.4548722350500599,-0.17878665208967628,-0.10277626696454714,-0.4926115503658244,3.0876898260868595
320,Nathan Johnson,Samford,-0.8531982626676459,0.06250202810730239,-0.28549994473018186,-0.5307790109004473,0.17274616384670088,0.472770857988178,0.02309137493804849,-0.20008979074739028,4.5464433291762525
321,Josh Holloway,Samford,-0.8531982626676459,-0.3112138197948057,-0.20898090106082412,-0.1275618733798204,-0.24566610208447298,-0.04847515007410544,-0.6062468345749298,1.1162581275355636,4.967796724693928
322,Dallas Graziani,Samford,1.573700634118145,0.21745737967646905,-0.4385380320688974,-0.5307790109004473,-0.14106303560167954,-0.5045654071286035,-0.6691806555262277,0.23869284868026105,4.3902991302851495
323,Lukas Walls,Samford,-0.7838582941880519,-0.6302395436136784,-0.591576119407613,-0.5307790109004473,-0.4548722350500599,-0.6348769091441744,-0.6691806555262277,-0.3463506705566073,2.3014245946642284
324,Chandler Leopard,Samford,-0.8531982626676459,-0.7578498331412274,-0.6936015109667567,-1.0439644586539725,0.06814309736390733,-0.8954999131753162,-0.9838497602827169,-0.9313941897934757,1.675878888286412
325,Zach Loveday,Samford,-0.8531982626676459,-0.8763451019882373,-0.7191078588565426,-0.4574668040785152,-0.7686814344984403,-0.7000326601519599,-0.5433130136236319,-0.4926115503658244,1.9748893083348302
326,Grayson Walters,Samford,-0.8531982626676459,-1.2865210326125023,-0.92315864197483,-0.8240278381881759,-0.7163799012570436,-0.8303441621675307,-1.2355850440879081,-1.0776550696026928,1.4167588658744352
327,Paulie Stramaglia,Samford,-0.8531982626676459,-0.9674953087936295,-1.0761967293135455,-0.8973400450101082,-0.9255860342226305,-0.569721158136389,-0.7950482974288233,-0.9313941897934757,1.7032986846307103
328,Owen LaRocca,Samford,-0.8531982626676459,-1.2865210326125023,-0.9741713377544019,-1.0806205620649387,-0.4548722350500599,-0.8303441621675307,-1.2355850440879081,-1.0776550696026928,1.410576113770967
329,Joshua Hughes,Samford,-0.8531982626676459,-1.3503261773762767,-1.1527157729829034,-1.0073083552430064,-0.9255860342226305,-1.025811415190887,-1.2355850440879081,-0.9313941897934757,1.162062292628929
330,Thomas Kizer,Samford,-0.8531982626676459,-1.3412111566957374,-0.8976522940850441,-0.78737173477721,-0.7163799012570436,-1.025811415190887,-1.2355850440879081,-1.2239159494119098,1.2235200364399028
331,N'Faly Dante,Oregon,0.6029410754038287,1.4024100681465677,1.3469063202161173,2.58498977903167,-0.9255860342226305,2.231976135198385,2.7921794967951534,2.2863451660093,14.872078691225518
332,Jermaine Couisnard,Oregon,1.643040602597739,1.5300203576741167,2.3161475400279827,1.8518677108123482,2.1602044270197767,1.9713531311672432,0.9041648682562181,1.2625190073447805,16.7127307941983
333,Jackson Shelstad,Oregon,1.2270007917201748,1.5117903163130386,1.5764634512241908,1.3020261596478568,1.375681428398826,0.1469921029492509,0.27482665874323975,1.1162581275355636,12.060024263732984
334,Nathan Bittle,Oregon,-0.5064984202696757,0.09896211082945915,0.785766666640827,0.8988090221272301,0.329650763570891,0.40761510698039277,0.6524295844510268,-0.3463506705566073,6.610021104140764
335,Jesse Zarzuela,Oregon,-0.5064984202696757,1.0651543029666166,0.9388047539795427,0.6055601948395012,1.0618722289504452,0.9288611150426761,0.14895901684064428,0.5312146082986952,9.928357005112458
336,Keeshawn Barthelemy,Oregon,-0.43715845179008167,0.6367483309812733,0.45418414407360996,0.495591884606603,0.22504769708809766,0.08183635194146541,0.02309137493804849,0.38495372848947823,6.506864141529462
337,Jadrian Tracey,Oregon,0.6722810438834228,0.9831191168417635,0.5051968398531819,0.3123113675517725,0.5911584297778747,-0.17878665208967628,0.40069430064583555,0.6774754881079124,7.639710180810434
338,Kwame Evans Jr.,Oregon,1.1576608232405807,0.5820582068980379,0.22462701306553656,0.20234305731887436,0.17274616384670088,0.40761510698039277,0.967098689207516,-0.053828910938173054,6.921247570785045
339,Kario Oquendo,Oregon,-0.6451783572288637,0.14453721423215524,0.09709527361660693,0.055718643675010046,0.12044463060530411,0.7985496130271051,-0.16571008791584504,-0.20008979074739028,5.314837487960582
340,Brennan Rigsby,Oregon,0.04822132756707651,0.6002882482591162,0.19912066517575072,-0.09090576996885426,0.5388568965364778,-0.5045654071286035,0.08602519588934639,-0.20008979074739028,5.195100676379021
341,Mahamadou Diawara,Oregon,-0.15979857787170557,-0.49351423340559014,-0.8721459461952582,-0.6407473211333456,-0.9255860342226305,-0.17878665208967628,-0.10277626696454714,-0.20008979074739028,2.7117289310471087
342,Mookie Cook,Oregon,-0.8531982626676459,-0.8854601226687765,-0.948664989864616,-0.8606839415991421,-0.7163799012570436,-1.025811415190887,-0.8579821183801211,-0.9313941897934757,1.4824444790002207
343,James Cooper,Oregon,-0.8531982626676459,-1.2227158878487276,-1.1527157729829034,-1.0073083552430064,-0.9255860342226305,-1.025811415190887,-1.0467835812340147,-1.0776550696026928,1.212217341537471
344,Gabe Reichle,Oregon,-0.8531982626676459,-1.3138660946541199,-1.1527157729829034,-1.0073083552430064,-0.9255860342226305,-1.025811415190887,-1.2355850440879081,-1.0776550696026928,1.1410194285363566
345,Kaleb McCloud,Oregon,-0.8531982626676459,-1.4232463428205906,-1.2037284687624752,-1.0806205620649387,-0.9255860342226305,-1.025811415190887,-0.920915939331419,-1.2239159494119098,1.1217903169675023
346,Andre Warren,Oregon,-0.8531982626676459,-1.3776712394178945,-1.2037284687624752,-1.0806205620649387,-0.9255860342226305,-1.025811415190887,-1.2355850440879081,-1.2239159494119098,1.167059672883941
347,Trey Townsend,Oakland,1.643040602597739,1.8490460814929892,2.214122148468839,3.538048467716788,-0.4548722350500599,2.8835336452762395,2.4775103920386643,2.4326060458185172,18.564083525993638
348,Jack Gohlke,Oakland,0.18690126452626457,1.4024100681465677,1.4234253638854755,-1.0073083552430064,4.35686882315844,0.1469921029492509,1.1559001520614094,-0.3463506705566073,13.167797231637014
349,Blake Lampman,Oakland,0.9496409178017988,1.6758606885627443,1.499944407554833,-0.3108423904346508,3.5200442912960916,0.08183635194146541,0.33776047969453765,1.1162581275355636,13.965233452597026
350,Chris Conway,Oakland,1.573700634118145,0.9831191168417635,0.7092476229714693,1.5219627801136533,-0.7163799012570436,0.472770857988178,0.526561942548431,0.09243196887104399,8.334776950162487
351,DQ Cole,Oakland,0.6029410754038287,0.6094032689396556,0.5562095356327538,0.12903085049694213,0.9572691624676518,-0.11363090108189094,0.7153634054023247,0.8237363679171292,7.935200738768013
352,Rocket Watts,Oakland,0.04822132756707651,0.09896211082945915,0.5051968398531819,0.6055601948395012,0.17274616384670088,0.27730360496482176,-0.4174453717210363,0.8237363679171292,6.321462686285913
353,Isaiah Jones,Oakland,1.1576608232405807,0.27214750375970453,-0.41303168417911146,-0.1275618733798204,-0.6640783680156469,0.08183635194146541,0.33776047969453765,0.23869284868026105,5.176653185956364
354,Tuburu Naivalurua,Oakland,-0.7838582941880519,-0.32032884047534493,-0.5150570757382552,-0.1275618733798204,-0.9255860342226305,-0.2439424030974618,-0.16571008791584504,-0.6388724301750414,2.690904207993026
355,Tone Hunter,Oakland,-0.8531982626676459,-0.5937794608915216,-0.8721459461952582,-0.7507156313662439,-0.7163799012570436,-0.37425390511303264,-0.6062468345749298,0.23869284868026105,2.7118848729666514
356,Michael Rogers,Oakland,-0.8531982626676459,-1.1680257637654923,-0.9741713377544019,-0.7507156313662439,-0.9255860342226305,-0.37425390511303264,-0.9838497602827169,-0.4926115503658244,1.8987333221018776
357,Osei Price,Oakland,-0.5758383887492697,-1.0221854328768647,-0.948664989864616,-0.9339961484210744,-0.61177683477425,-0.8954999131753162,-0.920915939331419,-0.7851333099842585,1.5394327539961639
358,Cooper Craggs,Oakland,-0.8531982626676459,-1.19537082580711,-1.0251840335339737,-0.9706522518320404,-0.7686814344984403,-1.025811415190887,-0.7950482974288233,-0.7851333099842585,1.389798792407256
359,Aundre Polk,Oakland,-0.8531982626676459,-1.113335639682257,-1.0251840335339737,-0.8240278381881759,-0.9255860342226305,-0.8954999131753162,-0.9838497602827169,-0.6388724301750414,1.5881859081816372
360,Evan Solomon,Oakland,-0.8531982626676459,-1.3503261773762767,-1.2037284687624752,-1.0806205620649387,-0.9255860342226305,-1.025811415190887,-1.2355850440879081,-1.2239159494119098,1.1446796855361498
361,Great Osobor,Utah State,1.573700634118145,1.5938255024378913,1.550957103334405,2.731614192675534,-0.7163799012570436,4.251804416439733,2.729245675843855,2.8713886852461683,18.543822371797607
362,Ian Martinez,Utah State,1.1576608232405807,1.3294899027022538,1.0663364934284723,0.6788724016614334,1.2187768286746352,1.515262874112745,0.8412310473049202,1.4087798871539978,12.317144807759542
363,Darius Brown,Utah State,1.573700634118145,1.8217010194513719,1.2703872765467594,0.7888407118943316,1.480284494881619,0.34245935597260724,1.0929663311101117,1.5550407669632147,12.87743422572137
364,Mason Falslev,Utah State,1.5043606656385509,1.083384344327695,0.9132984060897569,1.0820895391820606,0.329650763570891,0.27730360496482176,0.7782972263536226,0.8237363679171292,9.51901216150886
