,Team,Expected Games,Player,Expected Points,Total Expected Points
886,Stetson,1.0079999999999998,Alec Oglesby,10.745054720527882,10.831015158292104
130,Michigan State,2.9999999999999427,Jeremy Fears Jr.,3.5955031242536934,10.786509372760875
301,Saint Mary's,2.340999999999964,Luke Barrett,4.592640673657864,10.751371817032895
817,Grambling,1.0679999999999945,Jourdan Smith,10.014267467290336,10.695237655066025
786,Samford,1.0789999999999944,Jermaine Marshall,9.907815938157023,10.690533397271373
131,Michigan State,2.9999999999999427,Carson Cooper,3.563325998121209,10.689977994363423
872,Wagner,1.0209999999999984,Tahron Allen,10.445894202366233,10.665257980615907
343,San Diego State,2.123999999999972,Jay Pal,5.01920803898313,10.660797874800028
760,Long Beach State,1.0929999999999924,AJ George,9.752656841368648,10.659653927615858
885,Stetson,1.0079999999999998,Aubin Gateretse,10.556925682319793,10.641381087778349
744,McNeese State,1.1009999999999909,DJ Richards,9.660019883790671,10.63568189205344
62,Purdue,3.6539999999999697,Myles Colvin,2.9081732585180404,10.626465086624831
424,Colorado State,1.752999999999972,Jalen Lake,6.019371003408631,10.551957368975161
635,Western Kentucky,1.201999999999985,Tyrone Marshall,8.776483813467149,10.549333543787382
633,Western Kentucky,1.201999999999985,Rodney Howard,8.741445098880984,10.507217008854813
439,Utah State,1.6299999999999777,Max Agbonkpolo,6.404857101953166,10.439917076183518
91,Baylor,3.1039999999999712,Dantwan Grimes,3.3483439025692556,10.393259473574872
699,Yale,1.1469999999999885,August Mahoney,8.95019146329639,10.265869608400855
550,Morehead State,1.3109999999999795,Eddie Ricks III,7.782284974004272,10.20257560091944
450,Texas,1.6019999999999748,Kadin Shedrick,6.362220069909935,10.192276551995556
830,Mississippi State,1.0369999999999968,Cameron Matthews,9.813348089509285,10.176441968821097
412,Clemson,1.978999999999974,Jack Clark,5.130246665552237,10.152758151127744
873,Wagner,1.0209999999999984,Julian Brown,9.932842820872871,10.141432520111184
63,Purdue,3.6539999999999697,Camden Heide,2.7596441022655056,10.083739549678073
785,Samford,1.0789999999999944,Jaden Campbell,9.302749407144203,10.037666610308543
330,Alabama,2.1829999999999683,Sam Walters,4.593228328382277,10.027017440858364
874,Wagner,1.0209999999999984,Zaire Williams,9.768079231936143,9.973208895806787
787,Samford,1.0789999999999944,Rylan Jones,9.234204986380508,9.963707180304516
409,Clemson,1.978999999999974,RJ Godfrey,5.028214656803895,9.950836805814777
623,St. Peter's,1.2259999999999809,Roy Clarke,8.101459416839528,9.932389245045107
495,James Madison,1.3909999999999758,Michael Green,7.040988089384788,9.79401443233407
302,Saint Mary's,2.340999999999964,Mason Forbes,4.180029496559465,9.785449051445557
373,Texas A&M,2.023999999999984,Hayden Hefner,4.804190060996015,9.723680683455857
410,Clemson,1.978999999999974,Chauncey Wiggins,4.904116093592582,9.705245749219591
469,Oregon,1.537999999999972,Kario Oquendo,6.244706496998471,9.604358592383473
622,St. Peter's,1.2259999999999809,Michael Houge,7.7853212905269675,9.544803902185913
536,Grand Canyon,1.3179999999999803,Duke Brennan,7.209733257302663,9.502428433124768
860,Oakland,1.026999999999998,Chris Conway,9.18266409182291,9.430596022302108
438,Utah State,1.6299999999999777,Isaac Johnson,5.755647907566205,9.381706089332786
876,Wagner,1.0209999999999984,Javier Ezquerra,9.170867791268392,9.363456014885013
398,Florida Atlantic,2.008999999999987,Giancarlo Rosado,4.642673433271809,9.327130927443005
217,BYU,2.561999999999968,Dawson Baker,3.628957191454141,9.297388324505393
411,Clemson,1.978999999999974,Alex Hemenway,4.680822159378614,9.263347053410156
595,College of Charleston,1.2519999999999825,Bryce Butler,7.372767056144473,9.230704354292751
746,McNeese State,1.1009999999999909,Antavion Collum,8.367270801966344,9.212365152964868
218,BYU,2.561999999999968,Atiki Ally Atiki,3.5912575241649027,9.200801776910366
636,Western Kentucky,1.201999999999985,Dontaie Allen,7.636710482190211,9.17932599959252
662,Northwestern,1.1749999999999876,Nick Martinelli,7.790514717133783,9.1538547926321
129,Michigan State,2.9999999999999427,Xavier Booker,3.024717657856055,9.07415297356799
773,Akron,1.0879999999999928,Sammy Hunter,8.307353563554331,9.038400677147052
53,Houston,3.934999999999965,Ramon Walker,2.2923784614277514,9.020509245718122
580,Colorado,1.2569999999999824,Julian Hammond,7.148457768253566,8.985611414694606
452,Texas,1.6019999999999748,Ithiel Horton,5.538662084526653,8.872936659411558
244,Florida,2.4449999999999648,Thomas Haugh,3.6253182395754937,8.863903095761954
512,New Mexico,1.3899999999999797,Tru Washington,6.319328579462346,8.783866725452533
470,Oregon,1.537999999999972,Brennan Rigsby,5.7040081470525585,8.772764530166675
675,South Dakota State,1.171999999999987,Matthew Mims,7.471192670605479,8.756237809949525
846,Longwood,1.0349999999999968,Szymon Zapala,8.45642085967986,8.752395589768627
805,Vermont,1.0699999999999943,Nick Fiorillo,8.16300576294955,8.734416166355972
498,James Madison,1.3909999999999758,Xavier Brown,6.26890394359388,8.720045385538937
344,San Diego State,2.123999999999972,Miles Byrd,4.076263549996229,8.657983780191877
559,Duquesne,1.3029999999999788,David Dixon,6.641070085983916,8.653314322036902
687,Nebraska,1.1639999999999875,Jamarques Lawrence,7.420702186315236,8.63769734487084
674,South Dakota State,1.171999999999987,Kalen Garry,7.342954737575586,8.605942952438491
686,Nebraska,1.1639999999999875,Josiah Allick,7.384077910495003,8.595066687816091
497,James Madison,1.3909999999999758,Raekwon Horton,6.123800504532901,8.518206501805118
611,UAB,1.234999999999984,Christian Coleman,6.888903895030612,8.507796310362696
560,Duquesne,1.3029999999999788,Fousseyni Drame,6.499350010201924,8.46865306329297
861,Oakland,1.026999999999998,DQ Cole,8.210935047106359,8.432630293378214
804,Vermont,1.0699999999999943,Matt Veretto,7.8645378383954805,8.41505548708312
806,Vermont,1.0699999999999943,Ileri Ayo-Faleye,7.833199499858748,8.381523464848815
451,Texas,1.6019999999999748,Chendall Weaver,5.217628673775559,8.358641135388314
65,Purdue,3.6539999999999697,Caleb Furst,2.286957905775491,8.356544187703575
511,New Mexico,1.3899999999999797,Mustapha Amzil,5.982994503621498,8.31636236003376
64,Purdue,3.6539999999999697,Will Berg,2.2742122206913944,8.309971454406286
425,Colorado State,1.752999999999972,Joe Palmer,4.71125549723045,8.258830886644846
119,Gonzaga,3.005999999999957,Luka Krajnović,2.7455443260068875,8.253106243976585
650,Drake,1.1789999999999854,Conor Enright,6.98832285158351,8.239232642016855
637,Western Kentucky,1.201999999999985,Babacar Faye,6.845814560995015,8.228669102315905
133,Michigan State,2.9999999999999427,Coen Carr,2.7428122886886044,8.228436866065657
24,Kentucky,4.627999999999955,Jordan Burks,1.7746985037711678,8.213304675452884
303,Saint Mary's,2.340999999999964,Harry Wessels,3.4004628478412604,7.960483526796269
220,BYU,2.561999999999968,Marcus Adams,3.0778584050759017,7.885473233804361
561,Duquesne,1.3029999999999788,Jake DiMichele,6.014600755629846,7.837024784585562
385,Texas Tech,2.0189999999999912,Robert Jennings,3.8783616279752664,7.830412126882029
581,Colorado,1.2569999999999824,Luke O'Brien,6.220719867633896,7.819444873615698
173,Iowa State,2.644999999999966,Jackson Paveletzke,2.953300008281795,7.811478521905246
523,Nevada,1.33199999999998,K.J. Hymes,5.863793176728436,7.810572511402159
685,Nebraska,1.1639999999999875,C.J. Wilcher,6.693514056611878,7.791250361896142
730,NC State,1.1339999999999886,Mohamed Diarra,6.862095768170478,7.781616601105244
833,Mississippi State,1.0369999999999968,D.J. Jeffries,7.4721386372512635,7.748607766829537
496,James Madison,1.3909999999999758,Jaylen Carey,5.509304659801515,7.6634427817837745
887,Stetson,1.0079999999999998,Josh Smith,7.581464709655257,7.642116427332497
484,TCU,1.51599999999998,Ernest Udeh,5.0131580411481895,7.599947590380555
104,Tennessee,3.0819999999999634,D.J. Jefferson,2.4511499976705293,7.554444292820482
774,Akron,1.0879999999999928,Nate Johnson,6.931754865060214,7.541749293185463
232,Washington State,2.5209999999999675,Isaiah Watts,2.967795522228016,7.481812511536732
831,Mississippi State,1.0369999999999968,Shakeel Moore,7.198396418568141,7.464737086055139
715,Colgate,1.1379999999999877,Jeff Woodward,6.519901306464114,7.419647686756081
624,St. Peter's,1.2259999999999809,Marcus Randolph,6.0438993523240985,7.409820605949229
79,Creighton,3.1699999999999644,Isaac Traudt,2.3350402195743905,7.402077496050735
80,Creighton,3.1699999999999644,Fredrick King,2.333153149564551,7.396095484119544
185,Duke,2.634999999999968,Ryan Young,2.7996313183277515,7.377028523793535
807,Vermont,1.0699999999999943,TJ Hurley,6.842192665072197,7.321146151627212
862,Oakland,1.026999999999998,Rocket Watts,7.095930517525275,7.287520641498443
714,Colgate,1.1379999999999877,Brady Cummins,6.402993978656431,7.2866071477109395
612,UAB,1.234999999999984,Daniel Ortiz,5.899503170867105,7.28588641602078
747,McNeese State,1.1009999999999909,Nasir Mann,6.609911602980253,7.277512674881198
638,Western Kentucky,1.201999999999985,Enoch Kalambay,6.025569142136352,7.242734108847806
453,Texas,1.6019999999999748,Brock Cunningham,4.488617089632038,7.1907645775904125
201,Auburn,2.617999999999969,Chris Moore,2.7437507464330486,7.183139454161636
625,St. Peter's,1.2259999999999809,Armoni Zeigler,5.858761449679067,7.182841537306424
847,Longwood,1.0349999999999968,Elijah Tucker,6.93089789052741,7.173479316695847
38,UNC,4.045999999999906,Paxson Wojcik,1.7686138392035287,7.155811593417311
626,St. Peter's,1.2259999999999809,Mouhamed Sow,5.790827693126401,7.099554751772857
92,Baylor,3.1039999999999712,Caleb Lohner,2.287216385574604,7.099519660823505
245,Florida,2.4449999999999648,Denzel Aberdeen,2.897900122413013,7.085365799299715
819,Grambling,1.0679999999999945,Jalen Johnson,6.601153708636415,7.050032160823656
563,Duquesne,1.3029999999999788,Kareem Rozier,5.39974801531823,7.035871663959539
716,Colgate,1.1379999999999877,Nicolas Louis-Jacques,6.175015485001529,7.027167621931664
551,Morehead State,1.3109999999999795,Dieonte Miles,5.340720621925845,7.001684735344674
848,Longwood,1.0349999999999968,D'Avian Houston,6.756862466011218,6.993352652321589
627,St. Peter's,1.2259999999999809,Brent Bland,5.685201780261268,6.970057382600206
832,Mississippi State,1.0369999999999968,Dashawn Davis,6.639442142777454,6.885101502060198
877,Wagner,1.0209999999999984,Keyontae Lewis,6.692672509817674,6.833218632523835
562,Duquesne,1.3029999999999788,Andrei Savrasov,5.121326601291229,6.673088561482363
483,TCU,1.51599999999998,Chuck O'Bannon,4.391258427552997,6.657147776170256
818,Grambling,1.0679999999999945,Terrence Lewis,6.158586158591272,6.577370017375445
186,Duke,2.634999999999968,Sean Stewart,2.4854386327132207,6.549130797199257
332,Alabama,2.1829999999999683,Davin Cosby Jr.,2.973403293063758,6.49093938875809
10,UConn,5.2129999999999495,Jayden Ross,1.242093628082745,6.475034083195287
732,NC State,1.1339999999999886,Michael O'Connell,5.689413491968963,6.4517948998927395
537,Grand Canyon,1.3179999999999803,Lok Wur,4.833858861163673,6.371025979013626
399,Florida Atlantic,2.008999999999987,Tre Carroll,3.1437056328941955,6.315704616484398
120,Gonzaga,3.005999999999957,Jun Seok Yeo,2.0997551463233015,6.311863969847755
334,Alabama,2.1829999999999683,Mouhamed Dioubate,2.8879792672412403,6.3044587403875365
639,Western Kentucky,1.201999999999985,Teagan Moore,5.22604841794271,6.28171019836706
761,Long Beach State,1.0929999999999924,Messiah Thompson,5.694409815031086,6.223989927828933
315,Wisconsin,2.323999999999966,Connor Essegian,2.67626111281132,6.219630826173417
775,Akron,1.0879999999999928,Mikal Dawson,5.713187187875921,6.21594766040896
219,BYU,2.561999999999968,Trey Stewart,2.4134009837034487,6.1831333202481575
304,Saint Mary's,2.340999999999964,Rory Hawke,2.637825035587533,6.17514840831032
426,Colorado State,1.752999999999972,Rashaan Mbemba,3.5197338928684676,6.170093514198325
522,Nevada,1.33199999999998,Hunter McIntosh,4.6279326268313845,6.164406258939312
174,Iowa State,2.644999999999966,Omaha Biliew,2.323090583491968,6.144574593336176
359,South Carolina,2.060999999999967,Josh Gray,2.9741532539370903,6.1297298563642455
524,Nevada,1.33199999999998,Daniel Foster,4.593655511864115,6.118749141802909
333,Alabama,2.1829999999999683,Mohamed Wague,2.7905820009187643,6.091840508005574
651,Drake,1.1789999999999854,Colby Garland,5.14676822586481,6.068039738294536
134,Michigan State,2.9999999999999427,Jaxon Kohler,2.0198634246886384,6.059590274065799
147,Arizona,2.841999999999968,Filip Borvicanin,2.1299852049055565,6.0534179523415235
9,UConn,5.2129999999999495,Apostolos Roumoglou,1.161158371630868,6.053118591311656
640,Western Kentucky,1.201999999999985,Jalen Jackson,5.025828774768146,6.041046187271236
552,Morehead State,1.3109999999999795,Trent Scott,4.5800891196748665,6.004496835893656
146,Arizona,2.841999999999968,Paulius Murauskas,2.106384792764632,5.986345581037017
748,McNeese State,1.1009999999999909,CJ Felder,5.432744261649683,5.981451432076251
440,Utah State,1.6299999999999777,Javon Jackson,3.66445811923407,5.973066734351452
663,Northwestern,1.1749999999999876,Matthew Nicholson,5.081921170951969,5.971257375868501
700,Yale,1.1469999999999885,Nick Townsend,5.1688084911647785,5.9286233393659415
731,NC State,1.1339999999999886,Ben Middlebrooks,5.225553159957448,5.925777283391686
598,College of Charleston,1.2519999999999825,CJ Fulton,4.724920187310817,5.915600074513059
788,Samford,1.0789999999999944,Garrett Hicks,5.428831762424052,5.857709471655522
878,Wagner,1.0209999999999984,Tyje Kelton,5.719585146472935,5.8396964345488565
286,Dayton,2.34399999999997,Isaac Jack,2.4793852665418648,5.811679064774057
821,Grambling,1.0679999999999945,Jonathan Aku,5.419827860919198,5.788376155461673
849,Longwood,1.0349999999999968,Jesper Granlund,5.571989808325147,5.767009451616509
105,Tennessee,3.0819999999999634,Freddie Dilione,1.832085105330157,5.6464862946274765
413,Clemson,1.978999999999974,Joshua Beadle,2.8064097183674317,5.553884832649074
820,Grambling,1.0679999999999945,Mikale Stevenson,5.189454118765118,5.542336998841118
93,Baylor,3.1039999999999712,Miro Little,1.7667634067691025,5.484033614611243
275,Illinois,2.357999999999969,Dra Gibbs-Lawhorn,2.3130745416006953,5.4542297690943675
513,New Mexico,1.3899999999999797,Jemarl Baker,3.8981120141205654,5.418375699627507
613,UAB,1.234999999999984,Tony Toney,4.38319446028191,5.413245158448089
749,McNeese State,1.1009999999999909,Mike Saunders,4.911212472656905,5.407244932395207
538,Grand Canyon,1.3179999999999803,Jovan Blacksher,4.097132246720756,5.400020301177876
287,Dayton,2.34399999999997,Zimi Nwokeji,2.2992140260215965,5.389357676994553
159,Kansas,2.695999999999956,Parker Braun,1.9934254870322214,5.374275113038782
316,Wisconsin,2.323999999999966,Nolan Winter,2.3086110067677863,5.365211979728257
834,Mississippi State,1.0369999999999968,Jimmy Bell,5.117108718901973,5.306441741501329
260,Marquette,2.4399999999999675,Tre Norman,2.169778085704654,5.294258529119285
107,Tennessee,3.0819999999999634,Cameron Carr,1.715677264605202,5.28771732951317
790,Samford,1.0789999999999944,Nathan Johnson,4.889786238549467,5.276079351394848
187,Duke,2.634999999999968,TJ Power,1.999922335306207,5.269795353531791
485,TCU,1.51599999999998,Xavier Cork,3.4625611147325537,5.249242649934482
67,Purdue,3.6539999999999697,Sam King,1.436438762970365,5.24874723989367
863,Oakland,1.026999999999998,Isaiah Jones,5.087571467160714,5.224935896774043
160,Kansas,2.695999999999956,Jamari McDowell,1.9351873015605157,5.2172649650070655
776,Akron,1.0879999999999928,Shammah Scott,4.695913974268861,5.109154404004487
189,Duke,2.634999999999968,Christian Reeves,1.9290097417740835,5.082940669574648
387,Texas Tech,2.0189999999999912,Eemeli Yalaho,2.516708835066617,5.081235137999478
791,Samford,1.0789999999999944,Josh Holloway,4.639005151103085,5.005486558040203
565,Duquesne,1.3029999999999788,Tre Williams,3.8278912353821237,4.987742279702826
94,Baylor,3.1039999999999712,Jonathan Tchamwa Tchatchoua,1.6052115621428746,4.982576688891437
106,Tennessee,3.0819999999999634,J.P. Estrella,1.6062437298119918,4.9504431752805
718,Colgate,1.1379999999999877,Jalen Cox,4.348090438247642,4.948126918725762
41,UNC,4.045999999999906,Zayden High,1.2218511776660497,4.943609864836723
879,Wagner,1.0209999999999984,Rob Taylor II,4.820875653226216,4.922114041943959
564,Duquesne,1.3029999999999788,Dusan Mahorcic,3.7635047117351825,4.9038466393908635
733,NC State,1.1339999999999886,"Dennis Parker, Jr.",4.324062823966691,4.903487242378178
596,College of Charleston,1.2519999999999825,James Scott,3.8982179169206947,4.880568831984641
188,Duke,2.634999999999968,Jaylen Blakes,1.8506891222784687,4.876565837203706
81,Creighton,3.1699999999999644,Jasen Green,1.5371903636794708,4.872893452863868
276,Illinois,2.357999999999969,Amani Hansberry,2.05704387227144,4.850509450815992
360,South Carolina,2.060999999999967,Benjamin Bosmans-Verdonk,2.3378523001236386,4.818313590554743
414,Clemson,1.978999999999974,Dillon Hunter,2.4292607389503615,4.807507002382702
597,College of Charleston,1.2519999999999825,Jordan Crawford,3.829974795836181,4.795128444386831
54,Houston,3.934999999999965,Ryan Elvin,1.2156655671315992,4.783644006662801
719,Colgate,1.1379999999999877,Sam Thomson,4.190111709874642,4.76834712583729
376,Texas A&M,2.023999999999984,Wildens Leveque,2.3506426696391496,4.757700763349601
525,Nevada,1.33199999999998,Tyler Rolison,3.5716639599613638,4.757456394668465
39,UNC,4.045999999999906,Rob Landry,1.1757834961013076,4.75722002522578
175,Iowa State,2.644999999999966,Demarion Watson,1.7888201969318502,4.731429420884683
66,Purdue,3.6539999999999697,Brian Waddell,1.2945301922875596,4.730213322618703
362,South Carolina,2.060999999999967,Morris Ugusuk,2.292923909010954,4.725716176471501
11,UConn,5.2129999999999495,Andrew Hurley,0.9050716514384188,4.7181385189484315
318,Wisconsin,2.323999999999966,Carter Gilmore,2.018264286967304,4.690446202911946
361,South Carolina,2.060999999999967,Stephen Clark,2.2744667437349078,4.68767595883757
836,Mississippi State,1.0369999999999968,KeShawn Murphy,4.501182141942883,4.667725881194755
388,Texas Tech,2.0189999999999912,Lamar Washington,2.2997610617012674,4.643217583574839
261,Marquette,2.4399999999999675,Zaide Lowery,1.8845290378069388,4.59825085224887
40,UNC,4.045999999999906,James Okonkwo,1.1336573575992708,4.586777668846543
317,Wisconsin,2.323999999999966,Kamari McGee,1.973592532039051,4.586629044458688
789,Samford,1.0789999999999944,Riley Allenspach,4.249612137125274,4.585331495958147
68,Purdue,3.6539999999999697,Ethan Morton,1.2480310393874383,4.560305417921662
386,Texas Tech,2.0189999999999912,KyeRon Lindsay,2.2581475562599196,4.559199916088758
82,Creighton,3.1699999999999644,Josiah Dotzler,1.4306654100908505,4.535209349987945
717,Colgate,1.1379999999999877,Chandler Baker,3.949204932097929,4.494195212727394
454,Texas,1.6019999999999748,Ze'Rik Onyema,2.8033586670279163,4.490980584578651
850,Longwood,1.0349999999999968,Emanuel Richards,4.323779733636828,4.475112024314103
792,Samford,1.0789999999999944,Dallas Graziani,4.141956134730293,4.4691706693739635
374,Texas A&M,2.023999999999984,Eli Lawrence,2.203969995245065,4.460835270375976
499,James Madison,1.3909999999999758,Quincy Allen,3.1984326426801593,4.449019805968025
305,Saint Mary's,2.340999999999964,Chris Howell,1.8719328591298092,4.382194823222816
566,Duquesne,1.3029999999999788,Hassan Drame,3.354953115759482,4.3715039098345345
246,Florida,2.4449999999999648,Julian Rishwain,1.780732430223325,4.353890791895966
835,Mississippi State,1.0369999999999968,Trey Fort,4.192144607415306,4.347253957889659
689,Nebraska,1.1639999999999875,Sam Hoiberg,3.7293878302075045,4.341007434361488
888,Stetson,1.0079999999999998,Treyton Thompson,4.296236810763354,4.330606705249459
762,Long Beach State,1.0929999999999924,Amari Stroud,3.960702495736914,4.329047827840417
751,McNeese State,1.1009999999999909,Omar Cooper,3.9129315247357748,4.308137608734052
202,Auburn,2.617999999999969,Lior Berman,1.6371765568606462,4.286128225861121
750,McNeese State,1.1009999999999909,Dionjahe Thomas,3.8835448996904334,4.275782934559132
176,Iowa State,2.644999999999966,Kayden Fish,1.6154030406006166,4.272741042388575
233,Washington State,2.5209999999999675,Jabe Mullins,1.6891686125225904,4.258394072169396
375,Texas A&M,2.023999999999984,Bryce Lindsay,2.1015159041422464,4.253468189983873
121,Gonzaga,3.005999999999957,Colby Brooks,1.4074217901696682,4.230709901249962
837,Mississippi State,1.0369999999999968,Shawn Jones,4.063366789908322,4.2137113611349175
690,Nebraska,1.1639999999999875,Jarron Coleman,3.598280800308754,4.188398851559344
526,Nevada,1.33199999999998,Tylan Pope,3.1248027691409526,4.162237288495686
400,Florida Atlantic,2.008999999999987,Brenen Lorient,2.0710483216433966,4.160736078181557
720,Colgate,1.1379999999999877,Parker Jones,3.6361645591344134,4.137955268294918
345,San Diego State,2.123999999999972,Miles Heide,1.9433448440799639,4.127664448825789
664,Northwestern,1.1749999999999876,Luke Hunger,3.4421712509267692,4.044551219838911
277,Illinois,2.357999999999969,Niccolo Moretti,1.6896255527105082,3.984137053291326
808,Vermont,1.0699999999999943,Sam Alamutu,3.709886669670841,3.9695787365477786
688,Nebraska,1.1639999999999875,Eli Rice,3.390483269284074,3.9465225254466194
734,NC State,1.1339999999999886,MJ Rice,3.4672752075341347,3.931890085343669
777,Akron,1.0879999999999928,Tavari Johnson,3.6120982531003083,3.929962899373109
122,Gonzaga,3.005999999999957,Pavle Stosic,1.2926238850945349,3.8856273985941163
135,Michigan State,2.9999999999999427,Davis Smith,1.2951788211209057,3.8855364633626426
471,Oregon,1.537999999999972,Mahamadou Diawara,2.5170999228314215,3.871299681314656
108,Tennessee,3.0819999999999634,Cade Phillips,1.2539472765195674,3.8646655062332607
889,Stetson,1.0079999999999998,Tristan Gross,3.8175675214951643,3.8481080616671246
676,South Dakota State,1.171999999999987,Nate Barnhart,3.2792081661460917,3.843231970723177
880,Wagner,1.0209999999999984,Di'Andre Howell-South,3.7629928145875673,3.8420156636939
441,Utah State,1.6299999999999777,Kalifa Sakho,2.3457055386173433,3.8235000279462175
161,Kansas,2.695999999999956,Michael Jankovich,1.4161341864672312,3.8178977667155936
486,TCU,1.51599999999998,Essam Mostafa,2.518222437184789,3.81762521477209
809,Vermont,1.0699999999999943,Jace Roquemore,3.5668132200471154,3.816490145450393
653,Drake,1.1789999999999854,Kyron Gibson,3.215988174828465,3.791650058122713
778,Akron,1.0879999999999928,Kaleb Thornton,3.467586234837987,3.772733823503705
307,Saint Mary's,2.340999999999964,Jordan Ross,1.595436372614284,3.7349165482899815
221,BYU,2.561999999999968,Townsend Tripple,1.4521684024598032,3.720455447101969
652,Drake,1.1789999999999854,Nate Ferguson,3.1533219555636265,3.7177665856094695
614,UAB,1.234999999999984,James White,3.0012878147755515,3.7065904512477585
55,Houston,3.934999999999965,Cedric Lath,0.9266532232721175,3.64638043357575
881,Wagner,1.0209999999999984,Seck Zongo,3.547906783804515,3.6224128262644038
12,UConn,5.2129999999999495,Andre Johnson,0.6939492440137266,3.617557409043522
599,College of Charleston,1.2519999999999825,Khalil London,2.8885616138460932,3.616479140535258
555,Morehead State,1.3109999999999795,Jerone Morton,2.7543507587499,3.6109538447210623
582,Colorado,1.2569999999999824,RJ Smith,2.8623485760337166,3.597972160074331
442,Utah State,1.6299999999999777,Karson Templin,2.1941266769870813,3.5764264834888935
677,South Dakota State,1.171999999999987,Matthew Mors,2.989147144416287,3.5032804532558495
701,Yale,1.1469999999999885,Casey Simmons,3.0382165707171573,3.4848344066125443
288,Dayton,2.34399999999997,Brady Uhl,1.4821330198578286,3.474119798546706
13,UConn,5.2129999999999495,Youssouf Singare,0.6646057082509879,3.464589557112366
539,Grand Canyon,1.3179999999999803,Sydney Curry,2.62809367838579,3.4638274681124193
83,Creighton,3.1699999999999644,Johnathan Lawson,1.0912760522894152,3.4593450857574073
346,San Diego State,2.123999999999972,BJ Davis,1.6200021591481386,3.4408845860306014
752,McNeese State,1.1009999999999909,Cameron Jones,3.1099813846317774,3.4240895044795585
890,Stetson,1.0079999999999998,Cyncier Harrison,3.385708943536346,3.412794615084636
95,Baylor,3.1039999999999712,Austin Sacks,1.099140122266437,3.411730939514989
427,Colorado State,1.752999999999972,Kyle Evans,1.9403279650450438,3.4013949227239073
628,St. Peter's,1.2259999999999809,Stephon Roberts,2.752349968497599,3.374381061378004
430,Colorado State,1.752999999999972,Kyan Evans,1.9097988779623392,3.347877433067927
567,Duquesne,1.3029999999999788,Jakub Necas,2.556397813262964,3.330986350681588
553,Morehead State,1.3109999999999795,Zach Iyeyemi,2.5398462526639642,3.3297384372424053
319,Wisconsin,2.323999999999966,Markus Ilver,1.4269618415403578,3.316259319739743
540,Grand Canyon,1.3179999999999803,Josh Baker,2.5117330279058843,3.310464130779906
262,Marquette,2.4399999999999675,Al Amadou,1.3544472958704077,3.304851401923751
401,Florida Atlantic,2.008999999999987,Alejandro Ralat,1.6439530693653572,3.3027017163549814
289,Dayton,2.34399999999997,Petras Padegimas,1.4007356906601278,3.283324458907298
306,Saint Mary's,2.340999999999964,Kevin Gad,1.401518801513336,3.2809555143426694
27,Kentucky,4.627999999999955,Grant Darbyshire,0.7072168422416414,3.2729995458942844
428,Colorado State,1.752999999999972,Taviontae Jackson,1.8589090187393782,3.2586675098500777
42,UNC,4.045999999999906,Duwe Farris,0.7905328666611352,3.198495978510879
247,Florida,2.4449999999999648,Kajus Kublickas,1.3040778151541161,3.188470258051768
26,Kentucky,4.627999999999955,Brennan Canada,0.6833245146092475,3.1624258536115666
822,Grambling,1.0679999999999945,Jimel Cofer,2.953646942784167,3.1544949348934743
43,UNC,4.045999999999906,Creighton Lebo,0.777438933889275,3.1455179265159336
443,Utah State,1.6299999999999777,Jackson Grant,1.9289200043865657,3.144139607150059
69,Purdue,3.6539999999999697,Carson Barrett,0.8589432044934266,3.138578469218955
528,Nevada,1.33199999999998,Jazz Gardner,2.353787564282558,3.1352450356243207
665,Northwestern,1.1749999999999876,Blake Smith,2.646919230416558,3.110130095739423
703,Yale,1.1469999999999885,Yassine Gharram,2.7025067671100933,3.0997752618752457
864,Oakland,1.026999999999998,Tuburu Naivalurua,3.0172456984807496,3.0987113323397235
123,Gonzaga,3.005999999999957,Joe Few,1.0262593336429127,3.0849355569305517
838,Mississippi State,1.0369999999999968,Andrew Taylor,2.9724789152205586,3.08246063508371
28,Kentucky,4.627999999999955,Walker Horn,0.6646355302258039,3.0759332338849905
793,Samford,1.0789999999999944,Lukas Walls,2.8430361731222287,3.067636030798869
583,Colorado,1.2569999999999824,Javon Ruffin,2.438516695808662,3.065215486631445
363,South Carolina,2.060999999999967,Eli Sparkman,1.4797372865149048,3.04973854750717
516,New Mexico,1.3899999999999797,Isaac Mushila,2.191862367177639,3.0466886903768735
25,Kentucky,4.627999999999955,Joey Hart,0.6572491300640783,3.0417489739365244
615,UAB,1.234999999999984,KJ Satterfield,2.4611813326796117,3.0395589458592815
541,Grand Canyon,1.3179999999999803,Isaiah Shaw,2.2939959540636483,3.023486667455843
335,Alabama,2.1829999999999683,Kai Spears,1.3703486581249489,2.99147112068672
514,New Mexico,1.3899999999999797,Braden Appelhans,2.144296924044072,2.980572724421217
148,Arizona,2.841999999999968,Conrad Martinez,1.0468704350215714,2.9752057763312725
70,Purdue,3.6539999999999697,Chase Martin,0.8048310231885604,2.9408525587309753
290,Dayton,2.34399999999997,C.J. Napier,1.2503929224161774,2.9309210101434826
753,McNeese State,1.1009999999999909,Roberts Berze,2.6532719812792758,2.9212524513884586
308,Saint Mary's,2.340999999999964,Cade Bennett,1.2343945537025602,2.889717650217649
763,Long Beach State,1.0929999999999924,Isael Silva,2.579698351493211,2.8196102981820603
554,Morehead State,1.3109999999999795,George Marshall,2.1352121812653797,2.799263169638869
429,Colorado State,1.752999999999972,Javonte Johnson,1.5869985518126857,2.7820084613275933
